Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Resistance","Tolerance","Power (Watts)","Composition","Features","Temperature Coefficient","Operating Temperature","Package / Case","Supplier Device Package","Size / Dimension","Height - Seated (Max)","Number of Terminations","Failure Rate"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2491/CF%20Series%20100k.jpg","CF18JT100KTR-ND,CF18JT100KCT-ND","CF18JT100K","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 100K OHM 5% 1/8W AXIAL","374,479","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","100 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -850ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2367/CF%20Series%20270.jpg","CF18JT270RTR-ND,CF18JT270RCT-ND","CF18JT270R","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 270 OHM 5% 1/8W AXIAL","282,367","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","270 Ohms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2497/CF%20Series%204-7k.jpg","CF18JT4K70TR-ND,CF18JT4K70CT-ND","CF18JT4K70","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 4.7K OHM 5% 1/8W AXIAL","254,947","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","4.7 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2520/CF%20Series%2047k.jpg","CF18JT47K0TR-ND,CF18JT47K0CT-ND","CF18JT47K0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 47K OHM 5% 1/8W AXIAL","236,023","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","47 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2497/CF%20Series%2010.jpg","CF18JT10R0TR-ND,CF18JT10R0CT-ND","CF18JT10R0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 10 OHM 5% 1/8W AXIAL","185,613","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","10 Ohms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2494/CF%20Series%20820.jpg","CF18JT820RTR-ND,CF18JT820RCT-ND","CF18JT820R","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 820 OHM 5% 1/8W AXIAL","181,726","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","820 Ohms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2456/CF%20Series%2010k.jpg","CF18JT10K0TR-ND,CF18JT10K0CT-ND","CF18JT10K0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 10K OHM 5% 1/8W AXIAL","139,643","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","10 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2420/CF%20Series%2051.jpg","CF18JT51R0TR-ND,CF18JT51R0CT-ND","CF18JT51R0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 51 OHM 5% 1/8W AXIAL","96,205","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","51 Ohms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2443/CF%20Series%2039k.jpg","CF18JT39K0TR-ND,CF18JT39K0CT-ND","CF18JT39K0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 39K OHM 5% 1/8W AXIAL","94,364","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","39 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2469/CF%20Series%2056k.jpg","CF18JT56K0TR-ND,CF18JT56K0CT-ND","CF18JT56K0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 56K OHM 5% 1/8W AXIAL","92,978","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","56 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2443/CF%20Series%20330k.jpg","CF18JT330KTR-ND,CFPad8JT330KCT-ND","CF18JT330K","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 330K OHM 5% 1/8W AXIAL","92,568","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","330 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -850ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2450/CF%20Series%201m.jpg","CF18JT1M00TR-ND,CF18JT1M00CT-ND","CF18JT1M00","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 1M OHM 5% 1/8W AXIAL","89,707","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","1 MOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -1500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2432/CF%20Series%201k.jpg","CF18JT1K00TR-ND,CF18JT1K00CT-ND","CF18JT1K00","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 1K OHM 5% 1/8W AXIAL","72,181","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","1 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2400/CF%20Series%203-3k.jpg","CF18JT3K30TR-ND,CF18JT3K30CT-ND","CF18JT3K30","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 3.3K OHM 5% 1/8W AXIAL","70,193","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","3.3 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2400/CF%20Series%2020k.jpg","CF18JT20K0TR-ND,CF18JT20K0CT-ND","CF18JT20K0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 20K OHM 5% 1/8W AXIAL","69,053","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","20 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2436/CF%20Series%202k.jpg","CF18JT2K00TR-ND,CF18JT2K00CT-ND","CF18JT2K00","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 2K OHM 5% 1/8W AXIAL","68,985","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","2 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2530/CF%20Series%205-1k.jpg","CF18JT5K10TR-ND,CF18JT5K10CT-ND","CF18JT5K10","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 5.1K OHM 5% 1/8W AXIAL","67,357","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","5.1 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2412/CF%20Series%20180.jpg","CF18JT180RTR-ND,CF18JT180RCT-ND","CF18JT180R","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 180 OHM 5% 1/8W AXIAL","66,528","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","180 Ohms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2525/CF%20Series%202-2k.jpg","CF18JT2K20TR-ND,CF18JT2K20CT-ND","CF18JT2K20","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 2.2K OHM 5% 1/8W AXIAL","65,037","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","2.2 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2416/CF%20Series%2082k.jpg","CF18JT82K0TR-ND,CF18JT82K0CT-ND","CF18JT82K0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 82K OHM 5% 1/8W AXIAL","59,584","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","82 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2488/CF%20Series%2062k.jpg","CF18JT62K0TR-ND,CF18JT62K0CT-ND","CF18JT62K0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 62K OHM 5% 1/8W AXIAL","59,466","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","62 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2392/CF%20Series%2068.jpg","CF18JT68R0TR-ND,CF18JT68R0CT-ND","CF18JT68R0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 68 OHM 5% 1/8W AXIAL","56,287","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","68 Ohms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2432/CF%20Series%20100.jpg","CF18JT100RTR-ND,CF18JT100RCT-ND","CF18JT100R","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 100 OHM 5% 1/8W AXIAL","55,345","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","100 Ohms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2476/CF%20Series%20470.jpg","CF18JT470RTR-ND,CF18JT470RCT-ND","CF18JT470R","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 470 OHM 5% 1/8W AXIAL","47,808","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","470 Ohms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2440/CF%20Series%20220.jpg","CF18JT220RTR-ND,CF18JT220RCT-ND","CF18JT220R","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 220 OHM 5% 1/8W AXIAL","46,514","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","220 Ohms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2488/CF%20Series%2036k.jpg","CF18JT36K0TR-ND,CF18JT36K0CT-ND","CF18JT36K0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 36K OHM 5% 1/8W AXIAL","46,414","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","36 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2520/CF%20Series%20150.jpg","CF18JT150RTR-ND,CF18JT150RCT-ND","CF18JT150R","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 150 OHM 5% 1/8W AXIAL","45,075","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","150 Ohms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2436/CF%20Series%20560.jpg","CF18JT560RTR-ND,CF18JT560RCT-ND","CF18JT560R","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 560 OHM 5% 1/8W AXIAL","42,856","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","560 Ohms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2491/CF%20Series%20560k.jpg","CF18JT560KTR-ND,CF18JT560KCT-ND","CF18JT560K","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 560K OHM 5% 1/8W AXIAL","41,872","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","560 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -850ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2412/CF%20Series%20510.jpg","CF18JT510RTR-ND,CF18JT510RCT-ND","CF18JT510R","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 510 OHM 5% 1/8W AXIAL","38,991","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","510 Ohms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2367/CF%20Series%2010m.jpg","CF18JT10M0TR-ND,CF18JT10M0CT-ND","CF18JT10M0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 10M OHM 5% 1/8W AXIAL","38,397","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","10 MOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -1500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2525/CF%20Series%201-8k.jpg","CF18JT1K80TR-ND,CF18JT1K80CT-ND","CF18JT1K80","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 1.8K OHM 5% 1/8W AXIAL","37,038","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","1.8 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2520/CF%20Series%2015k.jpg","CF18JT15K0TR-ND,CF18JT15K0CT-ND","CF18JT15K0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 15K OHM 5% 1/8W AXIAL","36,309","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","15 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2497/CF%20Series%202-4k.jpg","CF18JT2K40TR-ND,CF18JT2K40CT-ND","CF18JT2K40","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 2.4K OHM 5% 1/8W AXIAL","35,132","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","2.4 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2420/CF%20Series%2030k.jpg","CF18JT30K0TR-ND,CF18JT30K0CT-ND","CF18JT30K0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 30K OHM 5% 1/8W AXIAL","34,439","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","30 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2432/CF%20Series%20200.jpg","CF18JT200RTR-ND,CF18JT200RCT-ND","CF18JT200R","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 200 OHM 5% 1/8W AXIAL","30,757","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","200 Ohms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2413/CF%20Series%202-2m.jpg","CF18JT2M20TR-ND,CF18JT2M20CT-ND","CF18JT2M20","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 2.2M OHM 5% 1/8W AXIAL","30,552","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","2.2 MOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -1500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2424/CF%20Series%204-7m.jpg","CF18JT4M70TR-ND,CF18JT4M70CT-ND","CF18JT4M70","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 4.7M OHM 5% 1/8W AXIAL","29,818","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","4.7 MOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -1500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2432/CF%20Series%202m.jpg","CF18JT2M00TR-ND,CF18JT2M00CT-ND","CF18JT2M00","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 2M OHM 5% 1/8W AXIAL","29,732","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","2 MOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -1500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2385/CF%20Series%203-3m.jpg","CF18JT3M30TR-ND,CF18JT3M30CT-ND","CF18JT3M30","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 3.3M OHM 5% 1/8W AXIAL","25,927","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","3.3 MOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -1500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2440/CF%20Series%20330.jpg","CF18JT330RTR-ND,CF18JT330RCT-ND","CF18JT330R","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 330 OHM 5% 1/8W AXIAL","25,755","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","330 Ohms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2530/CF%20Series%204-3k.jpg","CF18JT4K30TR-ND,CF18JT4K30CT-ND","CF18JT4K30","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 4.3K OHM 5% 1/8W AXIAL","25,056","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","4.3 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2530/CF%20Series%2082.jpg","CF18JT82R0TR-ND,CF18JT82R0CT-ND","CF18JT82R0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 82 OHM 5% 1/8W AXIAL","24,098","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","82 Ohms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
